,price,sqft_living,sqft_lot,yr_built,bedrooms,bathrooms,floors,renovated_2000,waterfront,has_basement
0,221900.0,-1.1251116330798845,-0.38813601374232864,-0.5376282552650961,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
1,538000.0,0.710003995057407,-0.11301535970255949,-0.6745476054180174,-0.27936781972706765,0.33978300542453965,1.006704077363236,0,0,1
2,180000.0,-2.1315110296093986,0.24461185036720687,-1.2941788634393285,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
3,604000.0,0.07119232748688713,-0.5235869574812702,-0.19655175343425005,0.7382560844102672,1.0727769920245471,-0.9607315393341356,0,0,1
4,510000.0,-0.29222933888504293,0.008334790613104385,0.5477467678215036,-0.27936781972706765,0.03967999197001158,-0.9607315393341356,0,0,0
5,1230000.0,2.4692020939849897,2.8176989981857616,1.0171127334710104,0.7382560844102672,2.1058739920790823,-0.9607315393341356,0,0,1
6,257500.0,-0.24361783926002198,-0.17971651959657212,0.816359281273717,-0.27936781972706765,0.33978300542453965,1.006704077363236,0,0,0
8,229500.0,-0.15591541004039355,-0.07866145816048975,-0.36687248083453633,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
9,323000.0,-0.014547092289991688,-0.22263146205755766,1.0838968043030341,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
10,662500.0,1.478230502792334,0.22176921223517532,-0.19655175343425005,-0.27936781972706765,0.6082342987014506,-0.9607315393341356,0,0,1
11,468000.0,-1.1654130282088735,-0.321524240496619,-0.9836453274661348,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,1
12,310000.0,-0.6720801602765145,1.0073110662462244,-1.50200550546278,-0.27936781972706765,-1.7264109946845307,0.1901445190170291,0,0,0
13,400000.0,-0.7731345241555995,0.20856715770113207,0.21045619689626816,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
14,530000.0,-0.11651213842875494,-0.5573441847109339,-2.445304633040951,1.5275865071793007,0.03967999197001158,0.1901445190170291,0,0,0
15,650000.0,1.0351117602390554,-0.5235869574812702,0.2780505902618442,0.7382560844102672,1.0727769920245471,1.006704077363236,0,0,1
16,395000.0,-0.014547092289991688,0.6206781499183969,0.7828416825053299,-0.27936781972706765,0.03967999197001158,1.006704077363236,0,0,0
17,485000.0,-0.4072557713658141,-0.6907404385021023,-1.8847072234215139,0.7382560844102672,-1.7264109946845307,0.1901445190170291,0,0,0
18,189000.0,-1.0854876044846533,0.22786175908276332,-1.710480256566317,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
19,230000.0,-0.9892467232261234,0.21927742933256683,-0.06060691890313735,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
20,385000.0,-0.37796875866192386,-0.528028953850547,-0.8117479600781814,0.7382560844102672,-0.3005487438074156,-0.9607315393341356,0,0,1
21,2000000.0,1.1137048447333922,1.9082652263745075,-0.0945672190203583,-0.27936781972706765,0.8510780326294493,-0.9607315393341356,0,0,1
22,285000.0,0.41736758041249883,-0.26745124272519133,0.816359281273717,1.5275865071793007,0.6082342987014506,1.006704077363236,0,0,0
23,252700.0,-1.3558139193569188,0.2043228597447724,0.4804246580603282,-1.713628157147488,-0.6933139946299955,-0.9607315393341356,0,0,0
24,329000.0,0.5972698079730974,-0.23281477974096482,0.4804246580603282,-0.27936781972706765,0.33978300542453965,1.006704077363236,0,0,0
25,233000.0,-0.2505012724843575,-0.592869656655167,-1.0180779057927243,-0.27936781972706765,0.03967999197001158,0.1901445190170291,0,0,0
26,937000.0,0.5972698079730974,-1.2101920696962012,-1.919607171665522,-0.27936781972706765,-0.3005487438074156,1.006704077363236,0,0,1
27,667000.0,-0.7220659381127232,-1.7996348738376169,-2.1293903438497814,-0.27936781972706765,-1.7264109946845307,0.1901445190170291,0,0,0
28,438000.0,-0.5281835190794066,-0.25346649425876167,-0.7774214641542094,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
29,719000.0,0.710003995057407,-0.12362537290763743,1.1506142243547162,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
30,580500.0,0.46873288462385615,-0.7764470190488612,1.0838968043030341,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
31,280000.0,-1.105216374044954,-2.0467644170915524,1.1506142243547162,-1.713628157147488,-0.6933139946299955,2.157580135714401,0,0,0
32,687500.0,0.47887300436144137,-0.5235869574812702,-1.4326581451538205,0.7382560844102672,-0.3005487438074156,0.1901445190170291,0,0,1
33,535000.0,-1.3121538900483694,-1.0897230483450961,-1.4326581451538205,-0.27936781972706765,-1.7264109946845307,0.1901445190170291,0,0,0
34,322500.0,0.1885087788019472,-0.20603089683516945,0.3455767064508645,0.7382560844102672,0.8510780326294493,-0.9607315393341356,0,0,1
35,696000.0,0.4483208592394638,-1.067776259686295,-1.3980114227700593,-0.27936781972706765,0.6082342987014506,0.1901445190170291,1,0,1
36,550000.0,-0.3204640979653366,1.6281961782243177,-1.2941788634393285,0.7382560844102672,-1.7264109946845307,-0.9607315393341356,0,0,1
37,640000.0,0.5090342797528452,-0.321524240496619,-2.304713941175201,0.7382560844102672,0.03967999197001158,1.006704077363236,0,0,0
38,240000.0,-1.0465185485855455,0.007648763596149779,-0.06060691890313735,0.7382560844102672,-1.7264109946845307,-0.9607315393341356,0,0,1
39,605000.0,0.7554307223377316,-0.06641518316504347,0.8498600834496519,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
40,625000.0,0.710003995057407,-0.4139341274296096,0.9836956623712243,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
41,775000.0,1.87919395295355,1.2234294069681944,0.4467381623396776,0.7382560844102672,0.33978300542453965,-0.9607315393341356,0,0,1
42,861990.0,1.5012957034420333,-0.3902958235702658,1.4500213653404632,1.5275865071793007,0.8510780326294493,1.006704077363236,0,0,0
43,685000.0,-0.4518799592150543,-1.3938749854957022,-1.6756892855270782,-0.27936781972706765,-1.7264109946845307,1.006704077363236,0,0,0
44,309000.0,-0.9333332518520243,0.2058159524558623,-0.40098876090287255,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
45,488000.0,1.1972347290115877,0.58563439700621,1.0838968043030341,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
46,210490.0,-1.5390186162674384,0.06814071568274772,-0.16253961871783773,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
47,785000.0,0.4380481885003399,0.5702932640713354,0.3455767064508645,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
48,450000.0,-0.9892467232261234,-0.328379772611022,-0.6060528767383629,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
49,1350000.0,0.872170508240229,2.3191716712780757,-0.6060528767383629,-0.27936781972706765,0.6082342987014506,-0.9607315393341356,0,1,1
50,228000.0,-1.105216374044954,0.15208149203776866,-0.5376282552650961,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
51,345000.0,1.1897622213150556,0.14422262752668838,-0.16253961871783773,1.5275865071793007,0.6082342987014506,-0.9607315393341356,0,0,1
52,600000.0,-0.7052859796992549,-0.7489449475278731,-0.7088213048834474,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
53,585000.0,0.09512729656529122,0.07099609674823522,0.3455767064508645,-1.713628157147488,-0.3005487438074156,-0.9607315393341356,0,0,1
54,920000.0,0.8523913637009323,-0.321524240496619,-1.50200550546278,1.5275865071793007,0.33978300542453965,0.1901445190170291,0,0,1
55,885000.0,0.937205337261991,-0.5235869574812702,0.816359281273717,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
56,292500.0,0.39650395571544733,-0.641587655739693,1.2505656748354292,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
57,301000.0,0.5682233517925042,-0.5804341159264752,1.0838968043030341,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
58,951000.0,1.2634424117063692,0.644264378438418,-0.0945672190203583,1.5275865071793007,1.2767202648738427,1.006704077363236,0,0,0
59,430000.0,-0.06497840999420675,0.2419487895492197,0.6821879380051933,0.7382560844102672,1.0727769920245471,1.006704077363236,0,0,0
60,650000.0,0.28932303531526515,1.0792169194532653,-0.40098876090287255,-0.27936781972706765,0.33978300542453965,-0.9607315393341356,0,0,1
61,289000.0,-0.9704611720038822,0.05138006943323043,-0.5718318115718094,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
62,505000.0,0.6627490098363961,0.08899634457303363,0.07506202536325063,-0.27936781972706765,-0.3005487438074156,1.006704077363236,0,0,0
63,549000.0,-0.49736511677666917,-2.259567526854552,1.4500213653404632,-0.27936781972706765,-0.3005487438074156,2.157580135714401,0,0,0
64,425000.0,-0.3204640979653366,-0.321524240496619,0.2780505902618442,-0.27936781972706765,0.33978300542453965,-0.9607315393341356,0,0,1
65,317625.0,0.8866839567467286,-0.8251171324696823,-1.5714248775814859,-0.27936781972706765,0.8510780326294493,0.1901445190170291,0,0,1
66,975000.0,0.8437397055346847,0.35516779871724585,0.615001149090556,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
67,287000.0,0.38600249423379623,-0.6044921396107529,1.1506142243547162,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
68,204000.0,-1.5153242037123336,0.4531207311612644,-0.0945672190203583,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
69,1330000.0,1.2268901414669175,1.021531640735787,-0.19655175343425005,1.5275865071793007,0.33978300542453965,-0.9607315393341356,0,0,1
70,1040000.0,2.1680231432675514,2.030395848702131,0.07506202536325063,1.5275865071793007,1.2767202648738427,-0.9607315393341356,0,0,1
71,325000.0,-0.9704611720038822,-0.3956150886891956,0.04117059277774071,-0.27936781972706765,0.03967999197001158,-0.9607315393341356,0,0,0
72,571000.0,0.8696000109426603,-0.029757901573032125,-1.8847072234215139,0.7382560844102672,0.03967999197001158,0.1901445190170291,0,0,1
73,360000.0,0.5289295387877756,-0.5235869574812702,1.1506142243547162,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
74,349000.0,-0.14270767687164898,2.039978217125079,-0.19655175343425005,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
75,832500.0,1.3905280735727077,1.6362448843376263,0.514094187527125,0.7382560844102672,1.805770978624554,1.006704077363236,0,0,1
76,380000.0,-0.18255495002976005,-0.1041747072116078,-0.5034421899110529,0.7382560844102672,-0.3005487438074156,-0.9607315393341356,0,0,1
77,480000.0,-1.4228584620987788,-0.5103668013945991,-1.0180779057927243,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
78,410000.0,-0.7052859796992549,-0.5103668013945991,-0.5034421899110529,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
79,720000.0,1.4042349389533522,1.7721913859476004,1.050513108556551,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
80,390000.0,0.4990233339057945,-0.5016401688224691,1.0838968043030341,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
81,360000.0,-0.0021060385931964886,-0.342219383632165,0.7157560277605426,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
82,355000.0,0.14228035246639098,-0.19592470927217362,-0.7774214641542094,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,1
83,356000.0,-0.29222933888504293,0.0917985625273635,-0.23058120153127612,-0.27936781972706765,-0.6933139946299955,-0.9607315393341356,0,0,0
84,315000.0,-1.6115650849708636,-0.2101995491979071,-0.6402914686996557,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
85,940000.0,0.2783319934758109,-0.8876603313604429,-1.5714248775814859,-0.27936781972706765,-0.6933139946299955,1.006704077363236,0,0,1
86,305000.0,0.7911522270064139,0.05138006943323043,-0.3327736025930065,1.5275865071793007,0.33978300542453965,0.1901445190170291,0,0,0
87,461000.0,0.8866839567467286,-0.27132818823243987,1.1839479818856031,-0.27936781972706765,1.2767202648738427,1.006704077363236,0,0,1
88,215000.0,-0.3925667879936555,-1.5171437553763503,0.2780505902618442,-1.713628157147488,0.33978300542453965,1.006704077363236,0,0,0
89,335000.0,-1.4456371340307825,-2.2364557078626826,1.1839479818856031,-1.713628157147488,-0.3005487438074156,1.006704077363236,0,0,1
90,243500.0,0.09512729656529122,-0.08864667098899612,0.5813824159993085,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
91,1100000.0,1.4515909628029695,-0.25816664557157587,1.0171127334710104,1.5275865071793007,0.8510780326294493,1.006704077363236,0,0,0
92,153000.0,-1.0854876044846533,0.29868484813863255,-0.29869210843498906,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
93,430000.0,-0.4369111838211421,-0.5235869574812702,-1.0869963132812572,-0.27936781972706765,-0.6933139946299955,-0.9607315393341356,0,0,1
94,700000.0,-0.4369111838211421,-0.5235869574812702,-1.0869963132812572,-0.27936781972706765,-0.6933139946299955,-0.9607315393341356,0,0,1
95,905000.0,1.2994366101703405,0.2719780953532485,-0.8460920909866795,0.7382560844102672,0.6082342987014506,-0.9607315393341356,0,0,1
96,247500.0,0.07119232748688713,0.7431863701740221,-0.12854477977370576,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
97,199000.0,-1.1654130282088735,-0.24999770704360125,0.1427933881410775,0.7382560844102672,-0.6933139946299955,-0.9607315393341356,0,0,0
98,314000.0,-0.11651213842875494,1.8297923506386216,0.31182217438150267,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
99,437500.0,0.46873288462385615,1.6900141379798634,0.7157560277605426,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,0
100,850830.0,0.1999256253483028,0.5557416496248887,-2.094380733548166,-0.27936781972706765,0.6082342987014506,0.1901445190170291,0,0,1
101,555000.0,0.09512729656529122,-0.925869751822056,-1.4326581451538205,-0.27936781972706765,0.03967999197001158,0.1901445190170291,0,0,1
102,699950.0,0.33278185491092255,2.877622723947494,0.4130346832577314,-0.27936781972706765,0.33978300542453965,1.006704077363236,0,0,0
103,1090000.0,1.0110136880297618,0.012851949728441362,-0.7088213048834474,-0.27936781972706765,0.6082342987014506,1.006704077363236,1,0,0
104,290000.0,-1.0659225610402254,1.5982500816211598,-0.5718318115718094,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
105,375000.0,0.4889696973290001,0.2451658501840395,0.2442619368545929,-0.27936781972706765,0.6082342987014506,-0.9607315393341356,0,0,1
106,460000.0,-0.30630445056917827,-0.7695072555437933,-1.0869963132812572,-0.27936781972706765,-1.7264109946845307,0.1901445190170291,0,0,1
107,188500.0,-1.00818316402597,-1.2948932924101588,0.4804246580603282,-1.713628157147488,-0.3005487438074156,-0.9607315393341356,0,0,0
108,680000.0,1.1822659536176774,1.38717850975367,0.6821879380051933,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
109,470000.0,0.15392271787694703,0.4778187250653373,-0.9836453274661348,1.5275865071793007,-0.3005487438074156,1.006704077363236,0,0,0
110,597750.0,0.4585489629372213,0.20213702256976981,0.4467381623396776,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
111,570000.0,-0.9704611720038822,-0.974729115857173,-2.269612418004256,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
112,272500.0,-0.49736511677666917,0.5007475651232858,0.31182217438150267,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
113,329950.0,0.21128745073395092,-0.32726517988164333,0.007261969507962463,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,1
115,740500.0,1.9669277677436523,-0.2586901171756543,-2.445304633040951,-0.27936781972706765,1.465542242847127,1.006704077363236,0,0,0
116,518500.0,-0.4220368492790687,-2.1996460901259876,1.3171170485180594,-0.27936781972706765,1.465542242847127,2.157580135714401,0,0,0
117,205425.0,-1.8167008628624897,-0.18607329675767548,-0.8804538750087602,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
118,171800.0,-0.4518799592150543,0.19936978864645602,-0.7088213048834474,0.7382560844102672,0.03967999197001158,-0.9607315393341356,0,0,0
119,535000.0,-0.3925667879936555,-1.0963927371438122,-1.5714248775814859,0.7382560844102672,-1.7264109946845307,0.1901445190170291,0,0,0
120,660000.0,0.5486583083480764,-0.23725677611023965,-0.23058120153127612,-0.27936781972706765,0.6082342987014506,-0.9607315393341356,0,0,1
121,391500.0,-0.6393355477226633,0.14397993035928808,0.5477467678215036,-0.27936781972706765,0.03967999197001158,-0.9607315393341356,0,0,0
122,395000.0,-2.1315110296093986,-0.321524240496619,-0.6060528767383629,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
123,445000.0,0.23384814160116724,-0.6652616931670087,-1.6061616148364433,0.7382560844102672,-0.3005487438074156,0.1901445190170291,0,0,1
124,770000.0,1.0029259469778258,0.2669931721076378,0.6486029840996124,-0.27936781972706765,0.33978300542453965,1.006704077363236,0,0,0
125,1450000.0,0.8696000109426603,0.8829738535761804,-1.9545253491859844,0.7382560844102672,0.8510780326294493,0.1901445190170291,0,0,1
126,445000.0,0.23384814160116724,0.024808464091522642,-0.12854477977370576,-0.27936781972706765,0.33978300542453965,-0.9607315393341356,0,0,1
127,260000.0,0.30026307445691536,0.10432159532434943,0.2442619368545929,0.7382560844102672,0.33978300542453965,-0.9607315393341356,0,0,1
128,822500.0,0.46873288462385615,-0.532488825504867,-1.5367061806997686,1.5275865071793007,1.465542242847127,1.006704077363236,0,0,1
130,212000.0,-1.3779509289929592,-0.020146464019787282,0.514094187527125,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
131,660500.0,0.13058020833085887,0.19971607098344016,0.514094187527125,0.7382560844102672,0.33978300542453965,-0.9607315393341356,0,0,1
132,784000.0,1.7233122094977957,2.912951332142402,0.615001149090556,-0.27936781972706765,1.465542242847127,0.1901445190170291,0,0,1
133,453246.0,0.13058020833085887,-1.3904775944956211,1.4500213653404632,-0.27936781972706765,0.6082342987014506,1.006704077363236,0,0,1
134,675000.0,0.2783319934758109,-1.3948475846020008,1.1506142243547162,0.7382560844102672,1.465542242847127,2.157580135714401,0,0,0
135,199000.0,-0.8607867831485992,0.8578326425803002,-0.5034421899110529,-0.27936781972706765,-0.3005487438074156,-0.9607315393341356,0,0,0
136,220000.0,0.14228035246639098,-0.025083116326977437,-0.0945672190203583,0.7382560844102672,-0.3005487438074156,-0.9607315393341356,0,0,1
137,452000.0,0.7282798556054036,0.24483348352672926,-0.0945672190203583,0.7382560844102672,0.33978300542453965,-0.9607315393341356,0,0,1
138,382500.0,-1.105216374044954,-0.6552319721314138,0.3455767064508645,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
139,519950.0,-1.1451762155037275,-2.0608715493044,1.4500213653404632,-0.27936781972706765,0.33978300542453965,2.157580135714401,0,0,0
140,665000.0,-1.2692877235992561,-1.0181965148920764,-1.5714248775814859,-1.713628157147488,-1.7264109946845307,-0.9607315393341356,0,0,0
141,527700.0,0.9288599331334727,0.1730853169141872,-0.0945672190203583,1.5275865071793007,0.6082342987014506,-0.9607315393341356,0,0,1
142,205000.0,-0.3925667879936555,0.07474880296726888,-0.29869210843498906,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
143,420000.0,-1.3779509289929592,0.010664111168706787,-1.6409164112226025,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
144,500000.0,0.15392271787694703,0.06671026166011082,-0.3327736025930065,0.7382560844102672,0.33978300542453965,-0.9607315393341356,0,0,1
145,921500.0,1.5499741197241577,4.069467431964092,0.7828416825053299,0.7382560844102672,0.6082342987014506,1.006704077363236,0,0,0
146,890000.0,0.6915853529020557,-0.7708917361866743,-2.269612418004256,0.7382560844102672,-1.7264109946845307,1.006704077363236,0,0,1
147,430000.0,0.5682233517925042,2.248405266859569,1.217265126528869,-1.713628157147488,0.6082342987014506,1.006704077363236,0,0,0
148,258000.0,0.4069588473701429,0.49191662907260897,-0.36687248083453633,1.5275865071793007,0.03967999197001158,-0.9607315393341356,0,0,1
149,511000.0,-0.6720801602765145,-0.9332231213747061,-0.8117479600781814,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,1
150,532170.0,-0.7904062072980449,-1.0569637191864014,0.6486029840996124,-0.27936781972706765,0.03967999197001158,1.006704077363236,0,0,0
151,560000.0,-1.2692877235992561,-0.5235869574812702,-0.8117479600781814,-0.27936781972706765,-1.7264109946845307,0.1901445190170291,0,0,0
152,282950.0,-0.9892467232261234,0.02467331664784443,-0.5718318115718094,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
153,2250000.0,2.3624257684381353,1.0044672566239092,1.1839479818856031,0.7382560844102672,1.2767202648738427,1.006704077363236,0,0,1
154,350000.0,-2.356211850945453,-0.5016401688224691,-0.9836453274661348,-4.165512398705244,-1.7264109946845307,-0.9607315393341356,0,0,0
155,215000.0,-1.1251116330798845,-0.04952350329141909,-0.12854477977370576,-0.27936781972706765,-1.7264109946845307,-0.9607315393341356,0,0,0
156,650000.0,1.729273209398021,1.2709236734257843,0.8498600834496519,1.5275865071793007,1.465542242847127,1.006704077363236,0,0,1
